time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-22 00:00:00+00:00,32,22,48,6
2022-11-23 00:00:00+00:00,31,23,76,8
2022-11-24 00:00:00+00:00,60,30,11,1
2022-11-25 00:00:00+00:00,61,35,2,2
2022-11-26 00:00:00+00:00,83,43,66,2
2022-11-27 00:00:00+00:00,61,33,23,2
2022-11-28 00:00:00+00:00,32,24,43,4
2022-11-29 00:00:00+00:00,53,28,21,2
2022-11-30 00:00:00+00:00,114,54,247,9
2022-12-01 00:00:00+00:00,49,38,39,3
2022-12-02 00:00:00+00:00,62,34,25,5
2022-12-03 00:00:00+00:00,81,49,82,5
2022-12-04 00:00:00+00:00,23,19,6,1
2022-12-05 00:00:00+00:00,33,23,63,6
2022-12-06 00:00:00+00:00,64,38,20,2
2022-12-07 00:00:00+00:00,67,38,33,5
2022-12-08 00:00:00+00:00,22,17,15,2
2022-12-09 00:00:00+00:00,1,1,20,3
2022-12-10 00:00:00+00:00,46,29,9,1
2022-12-11 00:00:00+00:00,58,31,6,2
2022-12-12 00:00:00+00:00,24,16,8,2
2022-12-13 00:00:00+00:00,0,0,16,3
2022-12-14 00:00:00+00:00,1,1,7,1
2022-12-15 00:00:00+00:00,31,25,6,2
2022-12-16 00:00:00+00:00,56,42,1,1
